Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
65.814	 -2.73064	 -5.22457	 -18.0733	 -3.65629	 -8.1923	 -25.7826	 -4.36991	 -10.4705	 -33.745	 -4.89552	 -12.1312	 -41.8729	 -5.32745	 -13.4766	 -50.0645	 115.988	 162.274	 210.273	 258.745	 
65.816	 -2.73062	 -5.22451	 -18.0733	 -3.65618	 -8.19191	 -25.7827	 -4.36981	 -10.4702	 -33.745	 -4.89546	 -12.131	 -41.873	 -5.32747	 -13.4765	 -50.0645	 115.375	 161.663	 209.662	 258.134	 
65.818	 -2.7306	 -5.22445	 -18.0732	 -3.65606	 -8.19151	 -25.7828	 -4.36971	 -10.4698	 -33.7451	 -4.89541	 -12.1308	 -41.873	 -5.32748	 -13.4765	 -50.0645	 114.763	 161.052	 209.052	 257.523	 
65.82	 -2.73057	 -5.22439	 -18.0732	 -3.65594	 -8.19111	 -25.7829	 -4.36961	 -10.4695	 -33.7452	 -4.89536	 -12.1306	 -41.8731	 -5.32749	 -13.4765	 -50.0645	 114.151	 160.442	 208.441	 256.912	 
65.822	 -2.73055	 -5.22433	 -18.0731	 -3.65582	 -8.19072	 -25.783	 -4.36952	 -10.4692	 -33.7452	 -4.8953	 -12.1304	 -41.8731	 -5.3275	 -13.4765	 -50.0645	 113.539	 159.831	 207.83	 256.301	 
65.824	 -2.73053	 -5.22427	 -18.073	 -3.6557	 -8.19033	 -25.7831	 -4.36942	 -10.4689	 -33.7453	 -4.89525	 -12.1302	 -41.8731	 -5.32751	 -13.4765	 -50.0645	 112.928	 159.221	 207.22	 255.69	 
65.826	 -2.73051	 -5.22422	 -18.073	 -3.65558	 -8.18993	 -25.7832	 -4.36932	 -10.4685	 -33.7454	 -4.8952	 -12.13	 -41.8732	 -5.32752	 -13.4765	 -50.0645	 112.317	 158.611	 206.61	 255.08	 
65.828	 -2.73049	 -5.22417	 -18.0729	 -3.65546	 -8.18954	 -25.7832	 -4.36923	 -10.4682	 -33.7454	 -4.89515	 -12.1298	 -41.8732	 -5.32753	 -13.4765	 -50.0645	 111.706	 158.002	 206	 254.47	 
65.83	 -2.73047	 -5.22412	 -18.0729	 -3.65534	 -8.18915	 -25.7833	 -4.36913	 -10.4679	 -33.7455	 -4.89509	 -12.1296	 -41.8732	 -5.32754	 -13.4765	 -50.0645	 111.095	 157.392	 205.391	 253.86	 
65.832	 -2.73046	 -5.22408	 -18.0728	 -3.65523	 -8.18876	 -25.7834	 -4.36903	 -10.4676	 -33.7456	 -4.89504	 -12.1294	 -41.8733	 -5.32756	 -13.4765	 -50.0645	 110.485	 156.784	 204.782	 253.251	 
65.834	 -2.73044	 -5.22404	 -18.0728	 -3.65511	 -8.18837	 -25.7835	 -4.36894	 -10.4673	 -33.7456	 -4.89499	 -12.1292	 -41.8733	 -5.32757	 -13.4765	 -50.0645	 109.875	 156.175	 204.174	 252.642	 
65.836	 -2.73042	 -5.224	 -18.0727	 -3.65499	 -8.18798	 -25.7836	 -4.36884	 -10.4669	 -33.7457	 -4.89494	 -12.129	 -41.8733	 -5.32758	 -13.4765	 -50.0645	 109.266	 155.567	 203.566	 252.034	 
65.838	 -2.73041	 -5.22396	 -18.0726	 -3.65487	 -8.18759	 -25.7837	 -4.36875	 -10.4666	 -33.7457	 -4.89489	 -12.1288	 -41.8734	 -5.32759	 -13.4765	 -50.0645	 108.657	 154.96	 202.958	 251.426	 
65.84	 -2.7304	 -5.22393	 -18.0726	 -3.65476	 -8.1872	 -25.7838	 -4.36865	 -10.4663	 -33.7458	 -4.89484	 -12.1287	 -41.8734	 -5.3276	 -13.4765	 -50.0645	 108.049	 154.353	 202.351	 250.819	 
65.842	 -2.73038	 -5.2239	 -18.0725	 -3.65464	 -8.18681	 -25.7838	 -4.36855	 -10.466	 -33.7459	 -4.89478	 -12.1285	 -41.8734	 -5.32761	 -13.4765	 -50.0645	 107.442	 153.747	 201.745	 250.213	 
65.844	 -2.73037	 -5.22387	 -18.0724	 -3.65453	 -8.18643	 -25.7839	 -4.36846	 -10.4656	 -33.7459	 -4.89473	 -12.1283	 -41.8735	 -5.32762	 -13.4765	 -50.0645	 106.835	 153.142	 201.14	 249.607	 
65.846	 -2.73036	 -5.22385	 -18.0724	 -3.65441	 -8.18604	 -25.784	 -4.36836	 -10.4653	 -33.746	 -4.89468	 -12.1281	 -41.8735	 -5.32764	 -13.4765	 -50.0645	 106.229	 152.537	 200.535	 249.002	 
65.848	 -2.73035	 -5.22383	 -18.0723	 -3.65429	 -8.18566	 -25.7841	 -4.36827	 -10.465	 -33.7461	 -4.89463	 -12.1279	 -41.8735	 -5.32765	 -13.4765	 -50.0645	 105.624	 151.934	 199.931	 248.398	 
65.85	 -2.73034	 -5.22381	 -18.0722	 -3.65418	 -8.18527	 -25.7842	 -4.36817	 -10.4647	 -33.7461	 -4.89458	 -12.1277	 -41.8736	 -5.32766	 -13.4765	 -50.0645	 105.02	 151.331	 199.328	 247.794	 
65.852	 -2.73033	 -5.22379	 -18.0722	 -3.65406	 -8.18489	 -25.7843	 -4.36808	 -10.4644	 -33.7462	 -4.89453	 -12.1275	 -41.8736	 -5.32767	 -13.4765	 -50.0645	 104.417	 150.729	 198.726	 247.192	 
65.854	 -2.73032	 -5.22378	 -18.0721	 -3.65395	 -8.18451	 -25.7844	 -4.36798	 -10.4641	 -33.7463	 -4.89448	 -12.1273	 -41.8737	 -5.32768	 -13.4765	 -50.0645	 103.815	 150.128	 198.125	 246.591	 
65.856	 -2.73031	 -5.22377	 -18.072	 -3.65383	 -8.18413	 -25.7844	 -4.36789	 -10.4637	 -33.7463	 -4.89443	 -12.1271	 -41.8737	 -5.32769	 -13.4765	 -50.0645	 103.214	 149.528	 197.525	 245.99	 
65.858	 -2.73031	 -5.22376	 -18.072	 -3.65372	 -8.18375	 -25.7845	 -4.3678	 -10.4634	 -33.7464	 -4.89438	 -12.1269	 -41.8737	 -5.3277	 -13.4765	 -50.0645	 102.613	 148.929	 196.926	 245.391	 
65.86	 -2.7303	 -5.22375	 -18.0719	 -3.6536	 -8.18337	 -25.7846	 -4.3677	 -10.4631	 -33.7464	 -4.89433	 -12.1267	 -41.8738	 -5.32771	 -13.4765	 -50.0645	 102.014	 148.331	 196.328	 244.793	 
65.862	 -2.7303	 -5.22375	 -18.0718	 -3.65349	 -8.18299	 -25.7847	 -4.36761	 -10.4628	 -33.7465	 -4.89428	 -12.1266	 -41.8738	 -5.32773	 -13.4765	 -50.0645	 101.417	 147.735	 195.731	 244.196	 
65.864	 -2.73029	 -5.22375	 -18.0717	 -3.65337	 -8.18261	 -25.7848	 -4.36751	 -10.4625	 -33.7466	 -4.89423	 -12.1264	 -41.8738	 -5.32774	 -13.4765	 -50.0645	 100.82	 147.14	 195.136	 243.6	 
65.866	 -2.73029	 -5.22376	 -18.0717	 -3.65326	 -8.18223	 -25.7849	 -4.36742	 -10.4622	 -33.7466	 -4.89418	 -12.1262	 -41.8739	 -5.32775	 -13.4765	 -50.0645	 100.225	 146.546	 194.541	 243.005	 
65.868	 -2.73029	 -5.22376	 -18.0716	 -3.65315	 -8.18186	 -25.7849	 -4.36733	 -10.4618	 -33.7467	 -4.89413	 -12.126	 -41.8739	 -5.32776	 -13.4765	 -50.0645	 99.6311	 145.953	 193.948	 242.412	 
65.87	 -2.73029	 -5.22377	 -18.0715	 -3.65303	 -8.18148	 -25.785	 -4.36723	 -10.4615	 -33.7468	 -4.89408	 -12.1258	 -41.8739	 -5.32777	 -13.4764	 -50.0645	 99.0386	 145.362	 193.357	 241.82	 
65.872	 -2.73029	 -5.22378	 -18.0714	 -3.65292	 -8.18111	 -25.7851	 -4.36714	 -10.4612	 -33.7468	 -4.89404	 -12.1256	 -41.874	 -5.32778	 -13.4764	 -50.0645	 98.4476	 144.772	 192.767	 241.23	 
65.874	 -2.73029	 -5.2238	 -18.0713	 -3.65281	 -8.18073	 -25.7852	 -4.36705	 -10.4609	 -33.7469	 -4.89399	 -12.1254	 -41.874	 -5.32779	 -13.4764	 -50.0645	 97.8581	 144.184	 192.178	 240.641	 
65.876	 -2.73029	 -5.22382	 -18.0713	 -3.6527	 -8.18036	 -25.7853	 -4.36696	 -10.4606	 -33.7469	 -4.89394	 -12.1252	 -41.874	 -5.32781	 -13.4764	 -50.0645	 97.2702	 143.597	 191.591	 240.054	 
65.878	 -2.73029	 -5.22384	 -18.0712	 -3.65258	 -8.17999	 -25.7853	 -4.36686	 -10.4603	 -33.747	 -4.89389	 -12.1251	 -41.8741	 -5.32782	 -13.4764	 -50.0645	 96.6838	 143.012	 191.006	 239.468	 
65.88	 -2.73029	 -5.22386	 -18.0711	 -3.65247	 -8.17961	 -25.7854	 -4.36677	 -10.46	 -33.7471	 -4.89384	 -12.1249	 -41.8741	 -5.32783	 -13.4764	 -50.0645	 96.0991	 142.428	 190.422	 238.884	 
65.882	 -2.7303	 -5.22389	 -18.071	 -3.65236	 -8.17924	 -25.7855	 -4.36668	 -10.4597	 -33.7471	 -4.89379	 -12.1247	 -41.8741	 -5.32784	 -13.4764	 -50.0645	 95.5161	 141.847	 189.84	 238.301	 
65.884	 -2.7303	 -5.22392	 -18.0709	 -3.65225	 -8.17887	 -25.7856	 -4.36659	 -10.4594	 -33.7472	 -4.89375	 -12.1245	 -41.8742	 -5.32785	 -13.4764	 -50.0645	 94.9349	 141.266	 189.26	 237.721	 
65.886	 -2.73031	 -5.22396	 -18.0708	 -3.65214	 -8.1785	 -25.7857	 -4.3665	 -10.459	 -33.7473	 -4.8937	 -12.1243	 -41.8742	 -5.32786	 -13.4764	 -50.0645	 94.3554	 140.688	 188.681	 237.142	 
65.888	 -2.73032	 -5.22399	 -18.0707	 -3.65203	 -8.17814	 -25.7858	 -4.3664	 -10.4587	 -33.7473	 -4.89365	 -12.1241	 -41.8742	 -5.32787	 -13.4764	 -50.0645	 93.7778	 140.112	 188.104	 236.565	 
65.89	 -2.73032	 -5.22403	 -18.0707	 -3.65192	 -8.17777	 -25.7858	 -4.36631	 -10.4584	 -33.7474	 -4.8936	 -12.124	 -41.8743	 -5.32788	 -13.4764	 -50.0645	 93.2021	 139.537	 187.529	 235.989	 
65.892	 -2.73033	 -5.22407	 -18.0706	 -3.65181	 -8.1774	 -25.7859	 -4.36622	 -10.4581	 -33.7474	 -4.89356	 -12.1238	 -41.8743	 -5.3279	 -13.4764	 -50.0645	 92.6283	 138.964	 186.956	 235.416	 
65.894	 -2.73034	 -5.22412	 -18.0705	 -3.6517	 -8.17704	 -25.786	 -4.36613	 -10.4578	 -33.7475	 -4.89351	 -12.1236	 -41.8743	 -5.32791	 -13.4764	 -50.0645	 92.0565	 138.394	 186.385	 234.845	 
65.896	 -2.73035	 -5.22417	 -18.0704	 -3.65159	 -8.17667	 -25.7861	 -4.36604	 -10.4575	 -33.7476	 -4.89346	 -12.1234	 -41.8744	 -5.32792	 -13.4764	 -50.0645	 91.4867	 137.825	 185.816	 234.275	 
65.898	 -2.73037	 -5.22422	 -18.0703	 -3.65148	 -8.17631	 -25.7862	 -4.36595	 -10.4572	 -33.7476	 -4.89342	 -12.1232	 -41.8744	 -5.32793	 -13.4764	 -50.0645	 90.919	 137.258	 185.249	 233.708	 
65.9	 -2.73038	 -5.22427	 -18.0702	 -3.65137	 -8.17594	 -25.7862	 -4.36586	 -10.4569	 -33.7477	 -4.89337	 -12.1231	 -41.8744	 -5.32794	 -13.4764	 -50.0645	 90.3533	 136.694	 184.685	 233.143	 
65.902	 -2.73039	 -5.22433	 -18.0701	 -3.65126	 -8.17558	 -25.7863	 -4.36577	 -10.4566	 -33.7478	 -4.89332	 -12.1229	 -41.8745	 -5.32795	 -13.4764	 -50.0645	 89.7899	 136.132	 184.122	 232.58	 
65.904	 -2.73041	 -5.22439	 -18.07	 -3.65115	 -8.17522	 -25.7864	 -4.36568	 -10.4563	 -33.7478	 -4.89328	 -12.1227	 -41.8745	 -5.32796	 -13.4764	 -50.0645	 89.2286	 135.571	 183.561	 232.019	 
65.906	 -2.73042	 -5.22446	 -18.0699	 -3.65104	 -8.17486	 -25.7865	 -4.36559	 -10.456	 -33.7479	 -4.89323	 -12.1225	 -41.8745	 -5.32797	 -13.4764	 -50.0645	 88.6696	 135.013	 183.003	 231.46	 
65.908	 -2.73044	 -5.22452	 -18.0698	 -3.65093	 -8.1745	 -25.7866	 -4.3655	 -10.4557	 -33.7479	 -4.89319	 -12.1224	 -41.8746	 -5.32799	 -13.4764	 -50.0645	 88.1129	 134.458	 182.447	 230.904	 
65.91	 -2.73045	 -5.22459	 -18.0697	 -3.65082	 -8.17414	 -25.7866	 -4.36541	 -10.4554	 -33.748	 -4.89314	 -12.1222	 -41.8746	 -5.328	 -13.4764	 -50.0645	 87.5584	 133.904	 181.893	 230.35	 
65.912	 -2.73047	 -5.22467	 -18.0696	 -3.65071	 -8.17378	 -25.7867	 -4.36532	 -10.4551	 -33.7481	 -4.8931	 -12.122	 -41.8746	 -5.32801	 -13.4764	 -50.0645	 87.0064	 133.353	 181.342	 229.798	 
65.914	 -2.73049	 -5.22474	 -18.0695	 -3.65061	 -8.17342	 -25.7868	 -4.36523	 -10.4548	 -33.7481	 -4.89305	 -12.1218	 -41.8747	 -5.32802	 -13.4764	 -50.0645	 86.4568	 132.805	 180.793	 229.249	 
65.916	 -2.73051	 -5.22482	 -18.0694	 -3.6505	 -8.17307	 -25.7869	 -4.36514	 -10.4545	 -33.7482	 -4.89301	 -12.1216	 -41.8747	 -5.32803	 -13.4764	 -50.0645	 85.9096	 132.259	 180.246	 228.702	 
65.918	 -2.73053	 -5.2249	 -18.0693	 -3.65039	 -8.17271	 -25.7869	 -4.36505	 -10.4542	 -33.7482	 -4.89296	 -12.1215	 -41.8747	 -5.32804	 -13.4764	 -50.0645	 85.3648	 131.715	 179.702	 228.157	 
65.92	 -2.73056	 -5.22499	 -18.0692	 -3.65029	 -8.17236	 -25.787	 -4.36496	 -10.4539	 -33.7483	 -4.89292	 -12.1213	 -41.8747	 -5.32805	 -13.4764	 -50.0645	 84.8227	 131.174	 179.16	 227.615	 
65.922	 -2.73058	 -5.22508	 -18.0691	 -3.65018	 -8.172	 -25.7871	 -4.36487	 -10.4536	 -33.7484	 -4.89287	 -12.1211	 -41.8748	 -5.32807	 -13.4764	 -50.0645	 84.283	 130.635	 178.621	 227.076	 
65.924	 -2.7306	 -5.22517	 -18.069	 -3.65007	 -8.17165	 -25.7872	 -4.36479	 -10.4533	 -33.7484	 -4.89283	 -12.121	 -41.8748	 -5.32808	 -13.4763	 -50.0645	 83.746	 130.099	 178.085	 226.539	 
65.926	 -2.73063	 -5.22526	 -18.0689	 -3.64997	 -8.1713	 -25.7873	 -4.3647	 -10.453	 -33.7485	 -4.89278	 -12.1208	 -41.8748	 -5.32809	 -13.4763	 -50.0645	 83.2116	 129.565	 177.551	 226.005	 
65.928	 -2.73065	 -5.22536	 -18.0688	 -3.64986	 -8.17095	 -25.7873	 -4.36461	 -10.4527	 -33.7485	 -4.89274	 -12.1206	 -41.8749	 -5.3281	 -13.4763	 -50.0645	 82.6799	 129.035	 177.02	 225.474	 
65.93	 -2.73068	 -5.22546	 -18.0686	 -3.64976	 -8.1706	 -25.7874	 -4.36452	 -10.4524	 -33.7486	 -4.89269	 -12.1204	 -41.8749	 -5.32811	 -13.4763	 -50.0645	 82.1509	 128.507	 176.491	 224.945	 
65.932	 -2.73071	 -5.22557	 -18.0685	 -3.64965	 -8.17025	 -25.7875	 -4.36443	 -10.4521	 -33.7487	 -4.89265	 -12.1203	 -41.8749	 -5.32812	 -13.4763	 -50.0645	 81.6246	 127.981	 175.966	 224.419	 
65.934	 -2.73074	 -5.22567	 -18.0684	 -3.64954	 -8.1699	 -25.7876	 -4.36435	 -10.4518	 -33.7487	 -4.89261	 -12.1201	 -41.875	 -5.32813	 -13.4763	 -50.0645	 81.1011	 127.459	 175.443	 223.895	 
65.936	 -2.73077	 -5.22578	 -18.0683	 -3.64944	 -8.16955	 -25.7876	 -4.36426	 -10.4515	 -33.7488	 -4.89256	 -12.1199	 -41.875	 -5.32814	 -13.4763	 -50.0645	 80.5805	 126.939	 174.922	 223.375	 
65.938	 -2.7308	 -5.2259	 -18.0682	 -3.64934	 -8.16921	 -25.7877	 -4.36417	 -10.4512	 -33.7488	 -4.89252	 -12.1198	 -41.875	 -5.32816	 -13.4763	 -50.0645	 80.0626	 126.422	 174.405	 222.857	 
65.94	 -2.73083	 -5.22601	 -18.0681	 -3.64923	 -8.16886	 -25.7878	 -4.36409	 -10.4509	 -33.7489	 -4.89248	 -12.1196	 -41.8751	 -5.32817	 -13.4763	 -50.0645	 79.5477	 125.908	 173.89	 222.342	 
65.942	 -2.73086	 -5.22613	 -18.068	 -3.64913	 -8.16852	 -25.7879	 -4.364	 -10.4506	 -33.749	 -4.89244	 -12.1194	 -41.8751	 -5.32818	 -13.4763	 -50.0645	 79.0357	 125.397	 173.379	 221.83	 
65.944	 -2.73089	 -5.22625	 -18.0678	 -3.64902	 -8.16817	 -25.7879	 -4.36391	 -10.4503	 -33.749	 -4.89239	 -12.1193	 -41.8751	 -5.32819	 -13.4763	 -50.0645	 78.5266	 124.889	 172.87	 221.321	 
65.946	 -2.73093	 -5.22638	 -18.0677	 -3.64892	 -8.16783	 -25.788	 -4.36383	 -10.45	 -33.7491	 -4.89235	 -12.1191	 -41.8751	 -5.3282	 -13.4763	 -50.0645	 78.0205	 124.384	 172.364	 220.815	 
65.948	 -2.73096	 -5.22651	 -18.0676	 -3.64882	 -8.16749	 -25.7881	 -4.36374	 -10.4498	 -33.7491	 -4.89231	 -12.1189	 -41.8752	 -5.32821	 -13.4763	 -50.0645	 77.5174	 123.881	 171.862	 220.312	 
65.95	 -2.731	 -5.22664	 -18.0675	 -3.64871	 -8.16714	 -25.7882	 -4.36365	 -10.4495	 -33.7492	 -4.89227	 -12.1188	 -41.8752	 -5.32822	 -13.4763	 -50.0645	 77.0173	 123.382	 171.362	 219.812	 
65.952	 -2.73104	 -5.22678	 -18.0674	 -3.64861	 -8.1668	 -25.7882	 -4.36357	 -10.4492	 -33.7493	 -4.89222	 -12.1186	 -41.8752	 -5.32824	 -13.4763	 -50.0645	 76.5203	 122.886	 170.865	 219.315	 
65.954	 -2.73107	 -5.22691	 -18.0672	 -3.64851	 -8.16646	 -25.7883	 -4.36348	 -10.4489	 -33.7493	 -4.89218	 -12.1184	 -41.8753	 -5.32825	 -13.4763	 -50.0645	 76.0265	 122.393	 170.372	 218.821	 
65.956	 -2.73111	 -5.22705	 -18.0671	 -3.64841	 -8.16613	 -25.7884	 -4.3634	 -10.4486	 -33.7494	 -4.89214	 -12.1183	 -41.8753	 -5.32826	 -13.4763	 -50.0645	 75.5357	 121.903	 169.881	 218.33	 
65.958	 -2.73115	 -5.2272	 -18.067	 -3.64831	 -8.16579	 -25.7885	 -4.36331	 -10.4483	 -33.7494	 -4.8921	 -12.1181	 -41.8753	 -5.32827	 -13.4763	 -50.0645	 75.0481	 121.416	 169.394	 217.842	 
65.96	 -2.7312	 -5.22735	 -18.0669	 -3.6482	 -8.16545	 -25.7885	 -4.36323	 -10.448	 -33.7495	 -4.89206	 -12.1179	 -41.8754	 -5.32828	 -13.4763	 -50.0645	 74.5636	 120.932	 168.91	 217.358	 
65.962	 -2.73124	 -5.2275	 -18.0667	 -3.6481	 -8.16511	 -25.7886	 -4.36314	 -10.4477	 -33.7495	 -4.89202	 -12.1178	 -41.8754	 -5.32829	 -13.4763	 -50.0646	 74.0824	 120.452	 168.429	 216.876	 
65.964	 -2.73128	 -5.22765	 -18.0666	 -3.648	 -8.16478	 -25.7887	 -4.36306	 -10.4474	 -33.7496	 -4.89198	 -12.1176	 -41.8754	 -5.3283	 -13.4763	 -50.0646	 73.6044	 119.975	 167.951	 216.398	 
65.966	 -2.73132	 -5.22781	 -18.0665	 -3.6479	 -8.16444	 -25.7888	 -4.36297	 -10.4472	 -33.7497	 -4.89194	 -12.1174	 -41.8755	 -5.32831	 -13.4763	 -50.0646	 73.1297	 119.501	 167.476	 215.923	 
65.968	 -2.73137	 -5.22796	 -18.0663	 -3.6478	 -8.16411	 -25.7888	 -4.36289	 -10.4469	 -33.7497	 -4.89189	 -12.1173	 -41.8755	 -5.32833	 -13.4763	 -50.0646	 72.6582	 119.03	 167.005	 215.452	 
65.97	 -2.73141	 -5.22813	 -18.0662	 -3.6477	 -8.16378	 -25.7889	 -4.36281	 -10.4466	 -33.7498	 -4.89185	 -12.1171	 -41.8755	 -5.32834	 -13.4763	 -50.0646	 72.1901	 118.563	 166.537	 214.983	 
65.972	 -2.73146	 -5.22829	 -18.0661	 -3.6476	 -8.16345	 -25.789	 -4.36272	 -10.4463	 -33.7498	 -4.89181	 -12.117	 -41.8755	 -5.32835	 -13.4763	 -50.0646	 71.7253	 118.099	 166.072	 214.518	 
65.974	 -2.73151	 -5.22846	 -18.0659	 -3.6475	 -8.16312	 -25.7891	 -4.36264	 -10.446	 -33.7499	 -4.89177	 -12.1168	 -41.8756	 -5.32836	 -13.4763	 -50.0646	 71.2638	 117.638	 165.611	 214.057	 
65.976	 -2.73156	 -5.22863	 -18.0658	 -3.6474	 -8.16279	 -25.7891	 -4.36256	 -10.4457	 -33.7499	 -4.89173	 -12.1166	 -41.8756	 -5.32837	 -13.4763	 -50.0646	 70.8057	 117.181	 165.153	 213.598	 
65.978	 -2.73161	 -5.22881	 -18.0657	 -3.6473	 -8.16246	 -25.7892	 -4.36247	 -10.4455	 -33.75	 -4.8917	 -12.1165	 -41.8756	 -5.32838	 -13.4763	 -50.0646	 70.351	 116.727	 164.698	 213.143	 
65.98	 -2.73166	 -5.22898	 -18.0655	 -3.6472	 -8.16213	 -25.7893	 -4.36239	 -10.4452	 -33.7501	 -4.89166	 -12.1163	 -41.8757	 -5.32839	 -13.4762	 -50.0646	 69.8998	 116.276	 164.247	 212.692	 
65.982	 -2.73171	 -5.22917	 -18.0654	 -3.64711	 -8.1618	 -25.7893	 -4.36231	 -10.4449	 -33.7501	 -4.89162	 -12.1162	 -41.8757	 -5.3284	 -13.4762	 -50.0646	 69.4519	 115.829	 163.8	 212.244	 
65.984	 -2.73176	 -5.22935	 -18.0652	 -3.64701	 -8.16148	 -25.7894	 -4.36222	 -10.4446	 -33.7502	 -4.89158	 -12.116	 -41.8757	 -5.32842	 -13.4762	 -50.0646	 69.0076	 115.385	 163.355	 211.799	 
65.986	 -2.73181	 -5.22954	 -18.0651	 -3.64691	 -8.16115	 -25.7895	 -4.36214	 -10.4443	 -33.7502	 -4.89154	 -12.1158	 -41.8757	 -5.32843	 -13.4762	 -50.0646	 68.5667	 114.945	 162.914	 211.358	 
65.988	 -2.73187	 -5.22972	 -18.065	 -3.64681	 -8.16083	 -25.7896	 -4.36206	 -10.4441	 -33.7503	 -4.8915	 -12.1157	 -41.8758	 -5.32844	 -13.4762	 -50.0646	 68.1293	 114.508	 162.477	 210.92	 
65.99	 -2.73192	 -5.22992	 -18.0648	 -3.64671	 -8.1605	 -25.7896	 -4.36198	 -10.4438	 -33.7503	 -4.89146	 -12.1155	 -41.8758	 -5.32845	 -13.4762	 -50.0646	 67.6954	 114.075	 162.043	 210.486	 
65.992	 -2.73198	 -5.23011	 -18.0647	 -3.64662	 -8.16018	 -25.7897	 -4.3619	 -10.4435	 -33.7504	 -4.89142	 -12.1154	 -41.8758	 -5.32846	 -13.4762	 -50.0646	 67.265	 113.645	 161.613	 210.055	 
65.994	 -2.73204	 -5.23031	 -18.0645	 -3.64652	 -8.15986	 -25.7898	 -4.36181	 -10.4432	 -33.7505	 -4.89138	 -12.1152	 -41.8759	 -5.32847	 -13.4762	 -50.0646	 66.8382	 113.219	 161.186	 209.628	 
65.996	 -2.73209	 -5.23051	 -18.0644	 -3.64642	 -8.15954	 -25.7898	 -4.36173	 -10.4429	 -33.7505	 -4.89135	 -12.1151	 -41.8759	 -5.32848	 -13.4762	 -50.0646	 66.415	 112.797	 160.763	 209.204	 
65.998	 -2.73215	 -5.23072	 -18.0642	 -3.64633	 -8.15922	 -25.7899	 -4.36165	 -10.4427	 -33.7506	 -4.89131	 -12.1149	 -41.8759	 -5.3285	 -13.4762	 -50.0646	 65.9953	 112.378	 160.343	 208.784	 
66	 -2.73221	 -5.23092	 -18.0641	 -3.64623	 -8.1589	 -25.79	 -4.36157	 -10.4424	 -33.7506	 -4.89127	 -12.1148	 -41.8759	 -5.32851	 -13.4762	 -50.0646	 65.5793	 111.962	 159.927	 208.368	 
66.002	 -2.73227	 -5.23113	 -18.0639	 -3.64614	 -8.15858	 -25.7901	 -4.36149	 -10.4421	 -33.7507	 -4.89123	 -12.1146	 -41.876	 -5.32852	 -13.4762	 -50.0646	 65.1668	 111.55	 159.514	 207.955	 
66.004	 -2.73233	 -5.23135	 -18.0638	 -3.64604	 -8.15827	 -25.7901	 -4.36141	 -10.4418	 -33.7507	 -4.8912	 -12.1145	 -41.876	 -5.32853	 -13.4762	 -50.0646	 64.758	 111.142	 159.105	 207.546	 
66.006	 -2.7324	 -5.23156	 -18.0636	 -3.64594	 -8.15795	 -25.7902	 -4.36133	 -10.4416	 -33.7508	 -4.89116	 -12.1143	 -41.876	 -5.32854	 -13.4762	 -50.0646	 64.3528	 110.737	 158.7	 207.14	 
66.008	 -2.73246	 -5.23178	 -18.0635	 -3.64585	 -8.15763	 -25.7903	 -4.36125	 -10.4413	 -33.7509	 -4.89112	 -12.1142	 -41.876	 -5.32855	 -13.4762	 -50.0646	 63.9512	 110.336	 158.298	 206.738	 
66.01	 -2.73252	 -5.232	 -18.0633	 -3.64575	 -8.15732	 -25.7903	 -4.36117	 -10.441	 -33.7509	 -4.89109	 -12.114	 -41.8761	 -5.32856	 -13.4762	 -50.0646	 63.5533	 109.939	 157.9	 206.34	 
66.012	 -2.73259	 -5.23223	 -18.0632	 -3.64566	 -8.15701	 -25.7904	 -4.36109	 -10.4408	 -33.751	 -4.89105	 -12.1139	 -41.8761	 -5.32857	 -13.4762	 -50.0646	 63.1591	 109.545	 157.506	 205.945	 
66.014	 -2.73266	 -5.23246	 -18.063	 -3.64557	 -8.15669	 -25.7905	 -4.36101	 -10.4405	 -33.751	 -4.89101	 -12.1137	 -41.8761	 -5.32859	 -13.4762	 -50.0646	 62.7685	 109.155	 157.115	 205.554	 
66.016	 -2.73272	 -5.23269	 -18.0629	 -3.64547	 -8.15638	 -25.7905	 -4.36093	 -10.4402	 -33.7511	 -4.89098	 -12.1136	 -41.8762	 -5.3286	 -13.4762	 -50.0646	 62.3817	 108.769	 156.728	 205.167	 
66.018	 -2.73279	 -5.23292	 -18.0627	 -3.64538	 -8.15607	 -25.7906	 -4.36085	 -10.4399	 -33.7511	 -4.89094	 -12.1134	 -41.8762	 -5.32861	 -13.4762	 -50.0646	 61.9985	 108.386	 156.345	 204.783	 
66.02	 -2.73286	 -5.23316	 -18.0626	 -3.64529	 -8.15576	 -25.7907	 -4.36077	 -10.4397	 -33.7512	 -4.89091	 -12.1133	 -41.8762	 -5.32862	 -13.4762	 -50.0646	 61.619	 108.008	 155.965	 204.403	 
66.022	 -2.73293	 -5.23339	 -18.0624	 -3.64519	 -8.15545	 -25.7907	 -4.36069	 -10.4394	 -33.7512	 -4.89087	 -12.1131	 -41.8762	 -5.32863	 -13.4762	 -50.0646	 61.2433	 107.632	 155.589	 204.026	 
