Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Seg1Te 	 Seg2Te 	 
55.086	 -5.26823	 -13.4959	 -50.0646	 -8.38275	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6802	 25.6787	 
55.088	 -5.26825	 -13.4959	 -50.0646	 -8.38276	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6639	 25.6623	 
55.09	 -5.26826	 -13.4959	 -50.0646	 -8.38276	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6501	 25.6484	 
55.092	 -5.26827	 -13.4959	 -50.0646	 -8.38277	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6388	 25.6372	 
55.094	 -5.26828	 -13.4959	 -50.0646	 -8.38278	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6302	 25.6286	 
55.096	 -5.26829	 -13.4959	 -50.0646	 -8.38278	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6243	 25.6226	 
55.098	 -5.2683	 -13.4958	 -50.0646	 -8.38279	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6211	 25.6194	 
55.1	 -5.26831	 -13.4958	 -50.0646	 -8.38279	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6205	 25.6188	 
55.102	 -5.26832	 -13.4958	 -50.0646	 -8.3828	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6226	 25.6209	 
55.104	 -5.26833	 -13.4958	 -50.0646	 -8.38281	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6273	 25.6256	 
55.106	 -5.26834	 -13.4958	 -50.0646	 -8.38281	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6346	 25.633	 
55.108	 -5.26835	 -13.4958	 -50.0646	 -8.38282	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6445	 25.6429	 
55.11	 -5.26836	 -13.4958	 -50.0646	 -8.38282	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6569	 25.6553	 
55.112	 -5.26837	 -13.4958	 -50.0646	 -8.38283	 -22.9983	 -50.0008	 -11.5	 -32.5	 -50	 25.6717	 25.6702	 
55.114	 -5.26838	 -13.4958	 -50.0646	 -8.38283	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 25.6889	 25.6874	 
55.116	 -5.26839	 -13.4958	 -50.0646	 -8.38284	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 25.7083	 25.7068	 
55.118	 -5.26841	 -13.4958	 -50.0646	 -8.38285	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 25.7298	 25.7284	 
55.12	 -5.26842	 -13.4958	 -50.0646	 -8.38285	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 25.7535	 25.7521	 
55.122	 -5.26843	 -13.4958	 -50.0646	 -8.38286	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 25.779	 25.7777	 
55.124	 -5.26844	 -13.4958	 -50.0646	 -8.38286	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 25.8064	 25.8051	 
55.126	 -5.26845	 -13.4958	 -50.0646	 -8.38287	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 25.8354	 25.8342	 
55.128	 -5.26846	 -13.4958	 -50.0646	 -8.38287	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 25.866	 25.8649	 
55.13	 -5.26847	 -13.4958	 -50.0646	 -8.38288	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 25.8981	 25.897	 
55.132	 -5.26848	 -13.4958	 -50.0646	 -8.38289	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 25.9314	 25.9304	 
55.134	 -5.26849	 -13.4958	 -50.0646	 -8.38289	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 25.9659	 25.965	 
55.136	 -5.2685	 -13.4958	 -50.0646	 -8.3829	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.0015	 26.0006	 
55.138	 -5.26851	 -13.4958	 -50.0646	 -8.3829	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.0379	 26.0371	 
55.14	 -5.26852	 -13.4958	 -50.0646	 -8.38291	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.0752	 26.0744	 
55.142	 -5.26853	 -13.4958	 -50.0646	 -8.38291	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.1131	 26.1124	 
55.144	 -5.26854	 -13.4958	 -50.0646	 -8.38292	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.1515	 26.1509	 
55.146	 -5.26855	 -13.4958	 -50.0646	 -8.38293	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.1904	 26.1898	 
55.148	 -5.26857	 -13.4958	 -50.0646	 -8.38293	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.2296	 26.2291	 
55.15	 -5.26858	 -13.4958	 -50.0646	 -8.38294	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.269	 26.2685	 
55.152	 -5.26859	 -13.4958	 -50.0646	 -8.38294	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.3086	 26.3081	 
55.154	 -5.2686	 -13.4958	 -50.0646	 -8.38295	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.3481	 26.3477	 
55.156	 -5.26861	 -13.4957	 -50.0646	 -8.38295	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.3877	 26.3873	 
55.158	 -5.26862	 -13.4957	 -50.0646	 -8.38296	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.4271	 26.4267	 
55.16	 -5.26863	 -13.4957	 -50.0646	 -8.38297	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.4663	 26.466	 
55.162	 -5.26864	 -13.4957	 -50.0646	 -8.38297	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.5053	 26.505	 
55.164	 -5.26865	 -13.4957	 -50.0646	 -8.38298	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.5441	 26.5438	 
55.166	 -5.26866	 -13.4957	 -50.0646	 -8.38298	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.5825	 26.5822	 
55.168	 -5.26867	 -13.4957	 -50.0646	 -8.38299	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.6205	 26.6203	 
55.17	 -5.26868	 -13.4957	 -50.0646	 -8.383	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.6582	 26.6579	 
55.172	 -5.26869	 -13.4957	 -50.0646	 -8.383	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.6954	 26.6952	 
55.174	 -5.2687	 -13.4957	 -50.0646	 -8.38301	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.7322	 26.732	 
55.176	 -5.26872	 -13.4957	 -50.0646	 -8.38301	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.7686	 26.7684	 
55.178	 -5.26873	 -13.4957	 -50.0646	 -8.38302	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.8046	 26.8044	 
55.18	 -5.26874	 -13.4957	 -50.0646	 -8.38302	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.8401	 26.8399	 
55.182	 -5.26875	 -13.4957	 -50.0646	 -8.38303	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.8752	 26.875	 
55.184	 -5.26876	 -13.4957	 -50.0646	 -8.38304	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.9099	 26.9097	 
55.186	 -5.26877	 -13.4957	 -50.0646	 -8.38304	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.9441	 26.9439	 
55.188	 -5.26878	 -13.4957	 -50.0646	 -8.38305	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 26.978	 26.9777	 
55.19	 -5.26879	 -13.4957	 -50.0646	 -8.38305	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.0114	 27.0112	 
55.192	 -5.2688	 -13.4957	 -50.0646	 -8.38306	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.0444	 27.0442	 
55.194	 -5.26881	 -13.4957	 -50.0646	 -8.38306	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.077	 27.0768	 
55.196	 -5.26882	 -13.4957	 -50.0646	 -8.38307	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.1093	 27.109	 
55.198	 -5.26883	 -13.4957	 -50.0646	 -8.38308	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.1411	 27.1409	 
55.2	 -5.26884	 -13.4957	 -50.0646	 -8.38308	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.1726	 27.1723	 
55.202	 -5.26885	 -13.4957	 -50.0646	 -8.38309	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.2036	 27.2034	 
55.204	 -5.26886	 -13.4957	 -50.0646	 -8.38309	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.2342	 27.234	 
55.206	 -5.26888	 -13.4957	 -50.0646	 -8.3831	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.2644	 27.2642	 
55.208	 -5.26889	 -13.4957	 -50.0646	 -8.3831	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.2942	 27.294	 
55.21	 -5.2689	 -13.4957	 -50.0646	 -8.38311	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.3235	 27.3233	 
55.212	 -5.26891	 -13.4956	 -50.0646	 -8.38312	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.3523	 27.3521	 
55.214	 -5.26892	 -13.4956	 -50.0646	 -8.38312	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.3806	 27.3804	 
55.216	 -5.26893	 -13.4956	 -50.0646	 -8.38313	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.4083	 27.4081	 
55.218	 -5.26894	 -13.4956	 -50.0646	 -8.38313	 -22.9982	 -50.0008	 -11.5	 -32.5	 -50	 27.4354	 27.4352	 
55.22	 -5.26895	 -13.4956	 -50.0646	 -8.38314	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.4618	 27.4617	 
55.222	 -5.26896	 -13.4956	 -50.0646	 -8.38314	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.4875	 27.4874	 
55.224	 -5.26897	 -13.4956	 -50.0646	 -8.38315	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.5124	 27.5123	 
55.226	 -5.26898	 -13.4956	 -50.0646	 -8.38316	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.5365	 27.5364	 
55.228	 -5.26899	 -13.4956	 -50.0646	 -8.38316	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.5596	 27.5596	 
55.23	 -5.269	 -13.4956	 -50.0646	 -8.38317	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.5818	 27.5819	 
55.232	 -5.26901	 -13.4956	 -50.0646	 -8.38317	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.603	 27.603	 
55.234	 -5.26903	 -13.4956	 -50.0646	 -8.38318	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.623	 27.6231	 
55.236	 -5.26904	 -13.4956	 -50.0646	 -8.38318	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.6418	 27.642	 
55.238	 -5.26905	 -13.4956	 -50.0646	 -8.38319	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.6594	 27.6596	 
55.24	 -5.26906	 -13.4956	 -50.0646	 -8.3832	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.6757	 27.6759	 
55.242	 -5.26907	 -13.4956	 -50.0646	 -8.3832	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.6906	 27.6908	 
55.244	 -5.26908	 -13.4956	 -50.0646	 -8.38321	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.704	 27.7043	 
55.246	 -5.26909	 -13.4956	 -50.0646	 -8.38321	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7159	 27.7162	 
55.248	 -5.2691	 -13.4956	 -50.0646	 -8.38322	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7262	 27.7265	 
55.25	 -5.26911	 -13.4956	 -50.0646	 -8.38323	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7349	 27.7352	 
55.252	 -5.26912	 -13.4956	 -50.0646	 -8.38323	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7419	 27.7423	 
55.254	 -5.26913	 -13.4956	 -50.0646	 -8.38324	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7472	 27.7476	 
55.256	 -5.26914	 -13.4956	 -50.0646	 -8.38324	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7507	 27.7511	 
55.258	 -5.26915	 -13.4956	 -50.0646	 -8.38325	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7525	 27.7529	 
55.26	 -5.26916	 -13.4956	 -50.0646	 -8.38325	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7524	 27.7529	 
55.262	 -5.26917	 -13.4956	 -50.0646	 -8.38326	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7506	 27.751	 
55.264	 -5.26919	 -13.4956	 -50.0646	 -8.38327	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.747	 27.7474	 
55.266	 -5.2692	 -13.4956	 -50.0646	 -8.38327	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7415	 27.7419	 
55.268	 -5.26921	 -13.4956	 -50.0646	 -8.38328	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7343	 27.7347	 
55.27	 -5.26922	 -13.4955	 -50.0646	 -8.38328	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7253	 27.7257	 
55.272	 -5.26923	 -13.4955	 -50.0646	 -8.38329	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7146	 27.715	 
55.274	 -5.26924	 -13.4955	 -50.0646	 -8.38329	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.7022	 27.7026	 
55.276	 -5.26925	 -13.4955	 -50.0646	 -8.3833	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.6882	 27.6885	 
55.278	 -5.26926	 -13.4955	 -50.0646	 -8.38331	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.6726	 27.6729	 
55.28	 -5.26927	 -13.4955	 -50.0646	 -8.38331	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.6556	 27.6558	 
55.282	 -5.26928	 -13.4955	 -50.0646	 -8.38332	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.6371	 27.6373	 
55.284	 -5.26929	 -13.4955	 -50.0646	 -8.38332	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.6173	 27.6174	 
55.286	 -5.2693	 -13.4955	 -50.0646	 -8.38333	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.5962	 27.5963	 
55.288	 -5.26931	 -13.4955	 -50.0646	 -8.38333	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.574	 27.5741	 
55.29	 -5.26932	 -13.4955	 -50.0646	 -8.38334	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.5507	 27.5508	 
55.292	 -5.26934	 -13.4955	 -50.0646	 -8.38335	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.5266	 27.5265	 
55.294	 -5.26935	 -13.4955	 -50.0646	 -8.38335	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.5015	 27.5015	 
55.296	 -5.26936	 -13.4955	 -50.0646	 -8.38336	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.4758	 27.4757	 
55.298	 -5.26937	 -13.4955	 -50.0646	 -8.38336	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.4495	 27.4493	 
55.3	 -5.26938	 -13.4955	 -50.0646	 -8.38337	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.4226	 27.4224	 
55.302	 -5.26939	 -13.4955	 -50.0646	 -8.38337	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.3954	 27.3951	 
55.304	 -5.2694	 -13.4955	 -50.0646	 -8.38338	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.368	 27.3676	 
55.306	 -5.26941	 -13.4955	 -50.0646	 -8.38339	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.3404	 27.34	 
55.308	 -5.26942	 -13.4955	 -50.0646	 -8.38339	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.3127	 27.3123	 
55.31	 -5.26943	 -13.4955	 -50.0646	 -8.3834	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.2852	 27.2847	 
55.312	 -5.26944	 -13.4955	 -50.0646	 -8.3834	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.2578	 27.2572	 
55.314	 -5.26945	 -13.4955	 -50.0646	 -8.38341	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.2307	 27.2301	 
55.316	 -5.26946	 -13.4955	 -50.0646	 -8.38342	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.2039	 27.2033	 
55.318	 -5.26947	 -13.4955	 -50.0646	 -8.38342	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.1777	 27.177	 
55.32	 -5.26949	 -13.4955	 -50.0646	 -8.38343	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.152	 27.1512	 
55.322	 -5.2695	 -13.4955	 -50.0646	 -8.38343	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.1269	 27.1261	 
55.324	 -5.26951	 -13.4955	 -50.0646	 -8.38344	 -22.9981	 -50.0008	 -11.5	 -32.5	 -50	 27.1025	 27.1017	 
55.326	 -5.26952	 -13.4954	 -50.0646	 -8.38344	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 27.0788	 27.078	 
55.328	 -5.26953	 -13.4954	 -50.0646	 -8.38345	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 27.056	 27.0551	 
55.33	 -5.26954	 -13.4954	 -50.0646	 -8.38346	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 27.034	 27.0331	 
55.332	 -5.26955	 -13.4954	 -50.0646	 -8.38346	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 27.0129	 27.012	 
55.334	 -5.26956	 -13.4954	 -50.0646	 -8.38347	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.9927	 26.9918	 
55.336	 -5.26957	 -13.4954	 -50.0646	 -8.38347	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.9735	 26.9726	 
55.338	 -5.26958	 -13.4954	 -50.0646	 -8.38348	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.9552	 26.9543	 
55.34	 -5.26959	 -13.4954	 -50.0646	 -8.38348	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.938	 26.9371	 
55.342	 -5.2696	 -13.4954	 -50.0646	 -8.38349	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.9217	 26.9208	 
55.344	 -5.26961	 -13.4954	 -50.0646	 -8.3835	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.9064	 26.9055	 
55.346	 -5.26962	 -13.4954	 -50.0646	 -8.3835	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.892	 26.8911	 
55.348	 -5.26963	 -13.4954	 -50.0646	 -8.38351	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8787	 26.8778	 
55.35	 -5.26965	 -13.4954	 -50.0646	 -8.38351	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8662	 26.8654	 
55.352	 -5.26966	 -13.4954	 -50.0646	 -8.38352	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8547	 26.8539	 
55.354	 -5.26967	 -13.4954	 -50.0646	 -8.38352	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8441	 26.8433	 
55.356	 -5.26968	 -13.4954	 -50.0646	 -8.38353	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8344	 26.8335	 
55.358	 -5.26969	 -13.4954	 -50.0646	 -8.38354	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8255	 26.8246	 
55.36	 -5.2697	 -13.4954	 -50.0646	 -8.38354	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8174	 26.8166	 
55.362	 -5.26971	 -13.4954	 -50.0646	 -8.38355	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.81	 26.8092	 
55.364	 -5.26972	 -13.4954	 -50.0646	 -8.38355	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8035	 26.8027	 
55.366	 -5.26973	 -13.4954	 -50.0646	 -8.38356	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7976	 26.7968	 
55.368	 -5.26974	 -13.4954	 -50.0646	 -8.38357	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7924	 26.7917	 
55.37	 -5.26975	 -13.4954	 -50.0646	 -8.38357	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7879	 26.7872	 
55.372	 -5.26976	 -13.4954	 -50.0646	 -8.38358	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.784	 26.7833	 
55.374	 -5.26977	 -13.4954	 -50.0646	 -8.38358	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7807	 26.78	 
55.376	 -5.26978	 -13.4954	 -50.0646	 -8.38359	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.778	 26.7773	 
55.378	 -5.2698	 -13.4954	 -50.0646	 -8.38359	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7759	 26.7752	 
55.38	 -5.26981	 -13.4954	 -50.0646	 -8.3836	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7743	 26.7736	 
55.382	 -5.26982	 -13.4954	 -50.0646	 -8.38361	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7732	 26.7725	 
55.384	 -5.26983	 -13.4953	 -50.0646	 -8.38361	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7727	 26.772	 
55.386	 -5.26984	 -13.4953	 -50.0646	 -8.38362	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7728	 26.7721	 
55.388	 -5.26985	 -13.4953	 -50.0646	 -8.38362	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7733	 26.7726	 
55.39	 -5.26986	 -13.4953	 -50.0646	 -8.38363	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7745	 26.7738	 
55.392	 -5.26987	 -13.4953	 -50.0646	 -8.38363	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7761	 26.7754	 
55.394	 -5.26988	 -13.4953	 -50.0646	 -8.38364	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7784	 26.7777	 
55.396	 -5.26989	 -13.4953	 -50.0646	 -8.38365	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7813	 26.7805	 
55.398	 -5.2699	 -13.4953	 -50.0646	 -8.38365	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7847	 26.784	 
55.4	 -5.26991	 -13.4953	 -50.0646	 -8.38366	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7888	 26.7881	 
55.402	 -5.26992	 -13.4953	 -50.0646	 -8.38366	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7936	 26.7929	 
55.404	 -5.26993	 -13.4953	 -50.0646	 -8.38367	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.7991	 26.7983	 
55.406	 -5.26995	 -13.4953	 -50.0646	 -8.38367	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8053	 26.8045	 
55.408	 -5.26996	 -13.4953	 -50.0646	 -8.38368	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8123	 26.8115	 
55.41	 -5.26997	 -13.4953	 -50.0646	 -8.38369	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8201	 26.8192	 
55.412	 -5.26998	 -13.4953	 -50.0646	 -8.38369	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8287	 26.8278	 
55.414	 -5.26999	 -13.4953	 -50.0646	 -8.3837	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8381	 26.8373	 
55.416	 -5.27	 -13.4953	 -50.0646	 -8.3837	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8485	 26.8476	 
55.418	 -5.27001	 -13.4953	 -50.0646	 -8.38371	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8597	 26.8588	 
55.42	 -5.27002	 -13.4953	 -50.0646	 -8.38371	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8719	 26.871	 
55.422	 -5.27003	 -13.4953	 -50.0646	 -8.38372	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8851	 26.8842	 
55.424	 -5.27004	 -13.4953	 -50.0646	 -8.38373	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.8993	 26.8984	 
55.426	 -5.27005	 -13.4953	 -50.0646	 -8.38373	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.9144	 26.9135	 
55.428	 -5.27006	 -13.4953	 -50.0646	 -8.38374	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.9306	 26.9297	 
55.43	 -5.27007	 -13.4953	 -50.0646	 -8.38374	 -22.998	 -50.0008	 -11.5	 -32.5	 -50	 26.9478	 26.9469	 
55.432	 -5.27008	 -13.4953	 -50.0646	 -8.38375	 -22.9979	 -50.0008	 -11.5	 -32.5	 -50	 26.9661	 26.9651	 
55.434	 -5.2701	 -13.4953	 -50.0646	 -8.38376	 -22.9979	 -50.0008	 -11.5	 -32.5	 -50	 26.9853	 26.9844	 
55.436	 -5.27011	 -13.4953	 -50.0646	 -8.38376	 -22.9979	 -50.0008	 -11.5	 -32.5	 -50	 27.0056	 27.0047	 
55.438	 -5.27012	 -13.4953	 -50.0646	 -8.38377	 -22.9979	 -50.0008	 -11.5	 -32.5	 -50	 27.0268	 27.0259	 
55.44	 -5.27013	 -13.4952	 -50.0646	 -8.38377	 -22.9979	 -50.0008	 -11.5	 -32.5	 -50	 27.0491	 27.0482	 
55.442	 -5.27014	 -13.4952	 -50.0646	 -8.38378	 -22.9979	 -50.0008	 -11.5	 -32.5	 -50	 27.0722	 27.0714	 
55.444	 -5.27015	 -13.4952	 -50.0646	 -8.38378	 -22.9979	 -50.0008	 -11.5	 -32.5	 -50	 27.0963	 27.0955	 
55.446	 -5.27016	 -13.4952	 -50.0646	 -8.38379	 -22.9979	 -50.0008	 -11.5	 -32.5	 -50	 27.1213	 27.1204	 
55.448	 -5.27017	 -13.4952	 -50.0646	 -8.3838	 -22.9979	 -50.0008	 -11.5	 -32.5	 -50	 27.1471	 27.1463	 
55.45	 -5.27018	 -13.4952	 -50.0646	 -8.3838	 -22.9979	 -50.0008	 -11.5	 -32.5	 -50	 27.1736	 27.1728	 
55.452	 -5.27019	 -13.4952	 -50.0646	 -8.38381	 -22.9979	 -50.0008	 -11.5	 -32.5	 -50	 27.2009	 27.2001	 
