Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Seg1Te 	 
50.006	 -2.50203	 -4.33	 -16.454	 -2.8827	 -5.60612	 -17.9485	 43.5166	 
50.008	 -2.50202	 -4.33	 -16.454	 -2.88272	 -5.60619	 -17.9485	 43.4958	 
50.01	 -2.50201	 -4.33	 -16.454	 -2.88275	 -5.60626	 -17.9484	 43.4744	 
50.012	 -2.50199	 -4.33	 -16.4541	 -2.88277	 -5.60633	 -17.9484	 43.4524	 
50.014	 -2.50198	 -4.33	 -16.4541	 -2.88279	 -5.6064	 -17.9483	 43.4298	 
50.016	 -2.50196	 -4.33	 -16.4541	 -2.88281	 -5.60647	 -17.9483	 43.4067	 
50.018	 -2.50195	 -4.33	 -16.4541	 -2.88283	 -5.60655	 -17.9482	 43.3829	 
50.02	 -2.50193	 -4.33	 -16.4541	 -2.88285	 -5.60662	 -17.9481	 43.3586	 
50.022	 -2.50192	 -4.33	 -16.4541	 -2.88287	 -5.60669	 -17.9481	 43.3338	 
50.024	 -2.5019	 -4.33	 -16.4542	 -2.88289	 -5.60676	 -17.948	 43.3083	 
50.026	 -2.50189	 -4.33	 -16.4542	 -2.88292	 -5.60684	 -17.948	 43.2824	 
50.028	 -2.50188	 -4.33	 -16.4542	 -2.88294	 -5.60691	 -17.9479	 43.2558	 
50.03	 -2.50186	 -4.33	 -16.4542	 -2.88296	 -5.60699	 -17.9479	 43.2288	 
50.032	 -2.50185	 -4.33	 -16.4542	 -2.88298	 -5.60706	 -17.9478	 43.2012	 
50.034	 -2.50183	 -4.33	 -16.4542	 -2.883	 -5.60714	 -17.9477	 43.173	 
50.036	 -2.50182	 -4.33	 -16.4543	 -2.88302	 -5.60721	 -17.9477	 43.1444	 
50.038	 -2.5018	 -4.33	 -16.4543	 -2.88305	 -5.60729	 -17.9476	 43.1152	 
50.04	 -2.50179	 -4.33	 -16.4543	 -2.88307	 -5.60736	 -17.9476	 43.0855	 
50.042	 -2.50177	 -4.33	 -16.4543	 -2.88309	 -5.60744	 -17.9475	 43.0554	 
50.044	 -2.50176	 -4.33	 -16.4543	 -2.88311	 -5.60752	 -17.9475	 43.0247	 
50.046	 -2.50174	 -4.33	 -16.4544	 -2.88313	 -5.60759	 -17.9474	 42.9936	 
50.048	 -2.50173	 -4.33	 -16.4544	 -2.88316	 -5.60767	 -17.9473	 42.962	 
50.05	 -2.50171	 -4.33	 -16.4544	 -2.88318	 -5.60775	 -17.9473	 42.93	 
50.052	 -2.5017	 -4.33	 -16.4544	 -2.8832	 -5.60783	 -17.9472	 42.8975	 
50.054	 -2.50168	 -4.33	 -16.4544	 -2.88322	 -5.60791	 -17.9472	 42.8646	 
50.056	 -2.50167	 -4.33	 -16.4545	 -2.88325	 -5.60798	 -17.9471	 42.8313	 
50.058	 -2.50165	 -4.33	 -16.4545	 -2.88327	 -5.60806	 -17.9471	 42.7976	 
50.06	 -2.50164	 -4.33	 -16.4545	 -2.88329	 -5.60814	 -17.947	 42.7635	 
50.062	 -2.50162	 -4.33	 -16.4545	 -2.88332	 -5.60822	 -17.9469	 42.729	 
50.064	 -2.50161	 -4.33	 -16.4546	 -2.88334	 -5.6083	 -17.9469	 42.6941	 
50.066	 -2.50159	 -4.33	 -16.4546	 -2.88336	 -5.60838	 -17.9468	 42.6589	 
50.068	 -2.50158	 -4.33	 -16.4546	 -2.88338	 -5.60846	 -17.9468	 42.6234	 
50.07	 -2.50156	 -4.33	 -16.4546	 -2.88341	 -5.60855	 -17.9467	 42.5875	 
50.072	 -2.50155	 -4.33	 -16.4546	 -2.88343	 -5.60863	 -17.9467	 42.5513	 
50.074	 -2.50153	 -4.33	 -16.4547	 -2.88345	 -5.60871	 -17.9466	 42.5149	 
50.076	 -2.50152	 -4.33	 -16.4547	 -2.88348	 -5.60879	 -17.9465	 42.4781	 
50.078	 -2.5015	 -4.33	 -16.4547	 -2.8835	 -5.60887	 -17.9465	 42.4411	 
50.08	 -2.50149	 -4.33	 -16.4547	 -2.88352	 -5.60896	 -17.9464	 42.4038	 
50.082	 -2.50147	 -4.33	 -16.4548	 -2.88355	 -5.60904	 -17.9464	 42.3663	 
50.084	 -2.50146	 -4.33	 -16.4548	 -2.88357	 -5.60912	 -17.9463	 42.3286	 
50.086	 -2.50144	 -4.33	 -16.4548	 -2.8836	 -5.60921	 -17.9462	 42.2907	 
50.088	 -2.50143	 -4.33	 -16.4548	 -2.88362	 -5.60929	 -17.9462	 42.2526	 
50.09	 -2.50141	 -4.33	 -16.4549	 -2.88364	 -5.60938	 -17.9461	 42.2143	 
50.092	 -2.5014	 -4.33	 -16.4549	 -2.88367	 -5.60946	 -17.9461	 42.1759	 
50.094	 -2.50138	 -4.33	 -16.4549	 -2.88369	 -5.60955	 -17.946	 42.1373	 
50.096	 -2.50137	 -4.33	 -16.4549	 -2.88372	 -5.60963	 -17.9459	 42.0987	 
50.098	 -2.50135	 -4.33	 -16.455	 -2.88374	 -5.60972	 -17.9459	 42.0599	 
50.1	 -2.50134	 -4.33	 -16.455	 -2.88376	 -5.60981	 -17.9458	 42.021	 
50.102	 -2.50132	 -4.33	 -16.455	 -2.88379	 -5.60989	 -17.9458	 41.9821	 
50.104	 -2.50131	 -4.33	 -16.4551	 -2.88381	 -5.60998	 -17.9457	 41.9431	 
50.106	 -2.50129	 -4.33	 -16.4551	 -2.88384	 -5.61007	 -17.9456	 41.904	 
50.108	 -2.50128	 -4.33	 -16.4551	 -2.88386	 -5.61016	 -17.9456	 41.865	 
50.11	 -2.50126	 -4.33	 -16.4551	 -2.88389	 -5.61025	 -17.9455	 41.8259	 
50.112	 -2.50125	 -4.33	 -16.4552	 -2.88391	 -5.61033	 -17.9455	 41.7869	 
50.114	 -2.50123	 -4.33	 -16.4552	 -2.88394	 -5.61042	 -17.9454	 41.7478	 
50.116	 -2.50122	 -4.33	 -16.4552	 -2.88396	 -5.61051	 -17.9453	 41.7088	 
50.118	 -2.5012	 -4.33	 -16.4552	 -2.88399	 -5.6106	 -17.9453	 41.6699	 
50.12	 -2.50119	 -4.33	 -16.4553	 -2.88401	 -5.61069	 -17.9452	 41.6311	 
50.122	 -2.50117	 -4.33	 -16.4553	 -2.88404	 -5.61078	 -17.9452	 41.5923	 
50.124	 -2.50115	 -4.33	 -16.4553	 -2.88406	 -5.61088	 -17.9451	 41.5537	 
50.126	 -2.50114	 -4.33	 -16.4554	 -2.88409	 -5.61097	 -17.945	 41.5152	 
50.128	 -2.50112	 -4.33	 -16.4554	 -2.88411	 -5.61106	 -17.945	 41.4768	 
50.13	 -2.50111	 -4.33	 -16.4554	 -2.88414	 -5.61115	 -17.9449	 41.4386	 
50.132	 -2.50109	 -4.33	 -16.4555	 -2.88417	 -5.61124	 -17.9449	 41.4005	 
50.134	 -2.50108	 -4.33	 -16.4555	 -2.88419	 -5.61134	 -17.9448	 41.3627	 
50.136	 -2.50106	 -4.33	 -16.4555	 -2.88422	 -5.61143	 -17.9447	 41.325	 
50.138	 -2.50105	 -4.33	 -16.4555	 -2.88424	 -5.61152	 -17.9447	 41.2875	 
50.14	 -2.50103	 -4.33	 -16.4556	 -2.88427	 -5.61162	 -17.9446	 41.2503	 
50.142	 -2.50102	 -4.33	 -16.4556	 -2.88429	 -5.61171	 -17.9445	 41.2133	 
50.144	 -2.501	 -4.33	 -16.4556	 -2.88432	 -5.61181	 -17.9445	 41.1766	 
50.146	 -2.50098	 -4.33	 -16.4557	 -2.88435	 -5.6119	 -17.9444	 41.1401	 
50.148	 -2.50097	 -4.33	 -16.4557	 -2.88437	 -5.612	 -17.9444	 41.1039	 
50.15	 -2.50095	 -4.33	 -16.4557	 -2.8844	 -5.61209	 -17.9443	 41.068	 
50.152	 -2.50094	 -4.33	 -16.4558	 -2.88443	 -5.61219	 -17.9442	 41.0324	 
50.154	 -2.50092	 -4.33	 -16.4558	 -2.88445	 -5.61229	 -17.9442	 40.9971	 
50.156	 -2.50091	 -4.33	 -16.4558	 -2.88448	 -5.61239	 -17.9441	 40.9622	 
50.158	 -2.50089	 -4.33	 -16.4559	 -2.88451	 -5.61248	 -17.944	 40.9276	 
50.16	 -2.50087	 -4.33	 -16.4559	 -2.88453	 -5.61258	 -17.944	 40.8933	 
50.162	 -2.50086	 -4.33	 -16.4559	 -2.88456	 -5.61268	 -17.9439	 40.8594	 
50.164	 -2.50084	 -4.33	 -16.456	 -2.88459	 -5.61278	 -17.9438	 40.8259	 
50.166	 -2.50083	 -4.33	 -16.456	 -2.88462	 -5.61288	 -17.9438	 40.7927	 
50.168	 -2.50081	 -4.33	 -16.456	 -2.88464	 -5.61298	 -17.9437	 40.7599	 
50.17	 -2.5008	 -4.33	 -16.4561	 -2.88467	 -5.61308	 -17.9437	 40.7276	 
50.172	 -2.50078	 -4.33	 -16.4561	 -2.8847	 -5.61318	 -17.9436	 40.6956	 
50.174	 -2.50076	 -4.33	 -16.4562	 -2.88473	 -5.61328	 -17.9435	 40.6641	 
50.176	 -2.50075	 -4.33	 -16.4562	 -2.88475	 -5.61338	 -17.9435	 40.6329	 
50.178	 -2.50073	 -4.33	 -16.4562	 -2.88478	 -5.61348	 -17.9434	 40.6022	 
50.18	 -2.50072	 -4.33	 -16.4563	 -2.88481	 -5.61358	 -17.9433	 40.5719	 
50.182	 -2.5007	 -4.33	 -16.4563	 -2.88484	 -5.61369	 -17.9433	 40.5421	 
50.184	 -2.50068	 -4.33	 -16.4563	 -2.88486	 -5.61379	 -17.9432	 40.5127	 
50.186	 -2.50067	 -4.33	 -16.4564	 -2.88489	 -5.61389	 -17.9431	 40.4838	 
50.188	 -2.50065	 -4.33	 -16.4564	 -2.88492	 -5.61399	 -17.9431	 40.4553	 
50.19	 -2.50064	 -4.33	 -16.4564	 -2.88495	 -5.6141	 -17.943	 40.4273	 
50.192	 -2.50062	 -4.33	 -16.4565	 -2.88498	 -5.6142	 -17.9429	 40.3997	 
50.194	 -2.5006	 -4.33	 -16.4565	 -2.88501	 -5.61431	 -17.9429	 40.3726	 
50.196	 -2.50059	 -4.33	 -16.4566	 -2.88503	 -5.61441	 -17.9428	 40.346	 
50.198	 -2.50057	 -4.33	 -16.4566	 -2.88506	 -5.61452	 -17.9427	 40.3198	 
50.2	 -2.50056	 -4.33	 -16.4566	 -2.88509	 -5.61462	 -17.9427	 40.2941	 
50.202	 -2.50054	 -4.33	 -16.4567	 -2.88512	 -5.61473	 -17.9426	 40.2689	 
50.204	 -2.50052	 -4.33	 -16.4567	 -2.88515	 -5.61484	 -17.9425	 40.2441	 
50.206	 -2.50051	 -4.33	 -16.4568	 -2.88518	 -5.61494	 -17.9425	 40.2198	 
50.208	 -2.50049	 -4.33	 -16.4568	 -2.88521	 -5.61505	 -17.9424	 40.196	 
50.21	 -2.50048	 -4.33	 -16.4568	 -2.88524	 -5.61516	 -17.9423	 40.1727	 
50.212	 -2.50046	 -4.33	 -16.4569	 -2.88527	 -5.61527	 -17.9423	 40.1498	 
50.214	 -2.50044	 -4.33	 -16.4569	 -2.8853	 -5.61538	 -17.9422	 40.1274	 
50.216	 -2.50043	 -4.33	 -16.457	 -2.88533	 -5.61549	 -17.9421	 40.1054	 
50.218	 -2.50041	 -4.33	 -16.457	 -2.88535	 -5.6156	 -17.9421	 40.0839	 
50.22	 -2.5004	 -4.33	 -16.457	 -2.88538	 -5.61571	 -17.942	 40.0629	 
50.222	 -2.50038	 -4.33	 -16.4571	 -2.88541	 -5.61582	 -17.9419	 40.0423	 
50.224	 -2.50036	 -4.33	 -16.4571	 -2.88544	 -5.61593	 -17.9419	 40.0222	 
50.226	 -2.50035	 -4.33	 -16.4572	 -2.88547	 -5.61604	 -17.9418	 40.0025	 
50.228	 -2.50033	 -4.33	 -16.4572	 -2.8855	 -5.61615	 -17.9417	 39.9833	 
50.23	 -2.50031	 -4.33	 -16.4572	 -2.88553	 -5.61626	 -17.9417	 39.9644	 
50.232	 -2.5003	 -4.33	 -16.4573	 -2.88556	 -5.61637	 -17.9416	 39.946	 
50.234	 -2.50028	 -4.33	 -16.4573	 -2.88559	 -5.61648	 -17.9415	 39.9281	 
50.236	 -2.50027	 -4.33	 -16.4574	 -2.88563	 -5.6166	 -17.9415	 39.9105	 
50.238	 -2.50025	 -4.33	 -16.4574	 -2.88566	 -5.61671	 -17.9414	 39.8934	 
50.24	 -2.50023	 -4.33	 -16.4575	 -2.88569	 -5.61682	 -17.9413	 39.8766	 
50.242	 -2.50022	 -4.33	 -16.4575	 -2.88572	 -5.61694	 -17.9413	 39.8602	 
50.244	 -2.5002	 -4.33	 -16.4576	 -2.88575	 -5.61705	 -17.9412	 39.8442	 
50.246	 -2.50018	 -4.33	 -16.4576	 -2.88578	 -5.61717	 -17.9411	 39.8286	 
50.248	 -2.50017	 -4.33	 -16.4576	 -2.88581	 -5.61728	 -17.9411	 39.8133	 
50.25	 -2.50015	 -4.33	 -16.4577	 -2.88584	 -5.6174	 -17.941	 39.7984	 
50.252	 -2.50013	 -4.33	 -16.4577	 -2.88587	 -5.61751	 -17.9409	 39.7838	 
50.254	 -2.50012	 -4.33	 -16.4578	 -2.8859	 -5.61763	 -17.9409	 39.7696	 
50.256	 -2.5001	 -4.33	 -16.4578	 -2.88593	 -5.61775	 -17.9408	 39.7557	 
50.258	 -2.50009	 -4.33	 -16.4579	 -2.88596	 -5.61786	 -17.9407	 39.742	 
50.26	 -2.50007	 -4.33	 -16.4579	 -2.886	 -5.61798	 -17.9407	 39.7287	 
50.262	 -2.50005	 -4.33	 -16.458	 -2.88603	 -5.6181	 -17.9406	 39.7157	 
50.264	 -2.50004	 -4.33	 -16.458	 -2.88606	 -5.61822	 -17.9405	 39.7029	 
50.266	 -2.50002	 -4.33	 -16.4581	 -2.88609	 -5.61833	 -17.9404	 39.6904	 
50.268	 -2.5	 -4.33	 -16.4581	 -2.88612	 -5.61845	 -17.9404	 39.6781	 
50.27	 -2.49999	 -4.33	 -16.4581	 -2.88615	 -5.61857	 -17.9403	 39.6661	 
50.272	 -2.49997	 -4.33	 -16.4582	 -2.88619	 -5.61869	 -17.9402	 39.6543	 
50.274	 -2.49995	 -4.33	 -16.4582	 -2.88622	 -5.61881	 -17.9402	 39.6426	 
50.276	 -2.49994	 -4.33	 -16.4583	 -2.88625	 -5.61893	 -17.9401	 39.6312	 
50.278	 -2.49992	 -4.33	 -16.4583	 -2.88628	 -5.61905	 -17.94	 39.62	 
50.28	 -2.4999	 -4.33	 -16.4584	 -2.88631	 -5.61917	 -17.94	 39.6089	 
50.282	 -2.49989	 -4.33	 -16.4584	 -2.88635	 -5.61929	 -17.9399	 39.598	 
50.284	 -2.49987	 -4.33	 -16.4585	 -2.88638	 -5.61942	 -17.9398	 39.5872	 
50.286	 -2.49985	 -4.33	 -16.4585	 -2.88641	 -5.61954	 -17.9397	 39.5765	 
50.288	 -2.49984	 -4.33	 -16.4586	 -2.88644	 -5.61966	 -17.9397	 39.566	 
50.29	 -2.49982	 -4.33	 -16.4586	 -2.88648	 -5.61978	 -17.9396	 39.5555	 
50.292	 -2.4998	 -4.33	 -16.4587	 -2.88651	 -5.6199	 -17.9395	 39.5451	 
50.294	 -2.49979	 -4.33	 -16.4587	 -2.88654	 -5.62003	 -17.9395	 39.5348	 
50.296	 -2.49977	 -4.33	 -16.4588	 -2.88658	 -5.62015	 -17.9394	 39.5245	 
50.298	 -2.49975	 -4.33	 -16.4588	 -2.88661	 -5.62027	 -17.9393	 39.5142	 
50.3	 -2.49974	 -4.33	 -16.4589	 -2.88664	 -5.6204	 -17.9393	 39.504	 
50.302	 -2.49972	 -4.33	 -16.4589	 -2.88667	 -5.62052	 -17.9392	 39.4938	 
50.304	 -2.4997	 -4.33	 -16.459	 -2.88671	 -5.62065	 -17.9391	 39.4835	 
50.306	 -2.49969	 -4.33	 -16.459	 -2.88674	 -5.62077	 -17.939	 39.4732	 
50.308	 -2.49967	 -4.33	 -16.4591	 -2.88677	 -5.6209	 -17.939	 39.4629	 
50.31	 -2.49965	 -4.33	 -16.4591	 -2.88681	 -5.62102	 -17.9389	 39.4526	 
50.312	 -2.49964	 -4.33	 -16.4592	 -2.88684	 -5.62115	 -17.9388	 39.4421	 
50.314	 -2.49962	 -4.33	 -16.4592	 -2.88687	 -5.62128	 -17.9388	 39.4316	 
50.316	 -2.4996	 -4.33	 -16.4593	 -2.88691	 -5.6214	 -17.9387	 39.421	 
50.318	 -2.49958	 -4.33	 -16.4593	 -2.88694	 -5.62153	 -17.9386	 39.4102	 
50.32	 -2.49957	 -4.33	 -16.4594	 -2.88697	 -5.62166	 -17.9385	 39.3994	 
50.322	 -2.49955	 -4.33	 -16.4595	 -2.88701	 -5.62178	 -17.9385	 39.3884	 
50.324	 -2.49953	 -4.33	 -16.4595	 -2.88704	 -5.62191	 -17.9384	 39.3772	 
50.326	 -2.49952	 -4.33	 -16.4596	 -2.88708	 -5.62204	 -17.9383	 39.3659	 
50.328	 -2.4995	 -4.33	 -16.4596	 -2.88711	 -5.62217	 -17.9382	 39.3543	 
50.33	 -2.49948	 -4.33	 -16.4597	 -2.88714	 -5.6223	 -17.9382	 39.3426	 
50.332	 -2.49947	 -4.33	 -16.4597	 -2.88718	 -5.62243	 -17.9381	 39.3307	 
50.334	 -2.49945	 -4.33	 -16.4598	 -2.88721	 -5.62256	 -17.938	 39.3185	 
50.336	 -2.49943	 -4.33	 -16.4598	 -2.88725	 -5.62268	 -17.938	 39.3061	 
50.338	 -2.49941	 -4.33	 -16.4599	 -2.88728	 -5.62281	 -17.9379	 39.2935	 
50.34	 -2.4994	 -4.33	 -16.4599	 -2.88731	 -5.62294	 -17.9378	 39.2806	 
50.342	 -2.49938	 -4.33	 -16.46	 -2.88735	 -5.62308	 -17.9377	 39.2674	 
50.344	 -2.49936	 -4.33	 -16.4601	 -2.88738	 -5.62321	 -17.9377	 39.254	 
50.346	 -2.49935	 -4.33	 -16.4601	 -2.88742	 -5.62334	 -17.9376	 39.2402	 
50.348	 -2.49933	 -4.33	 -16.4602	 -2.88745	 -5.62347	 -17.9375	 39.2262	 
50.35	 -2.49931	 -4.33	 -16.4602	 -2.88749	 -5.6236	 -17.9375	 39.2118	 
50.352	 -2.4993	 -4.33	 -16.4603	 -2.88752	 -5.62373	 -17.9374	 39.1971	 
50.354	 -2.49928	 -4.33	 -16.4603	 -2.88756	 -5.62386	 -17.9373	 39.182	 
50.356	 -2.49926	 -4.33	 -16.4604	 -2.88759	 -5.624	 -17.9372	 39.1667	 
50.358	 -2.49924	 -4.33	 -16.4605	 -2.88763	 -5.62413	 -17.9372	 39.1509	 
50.36	 -2.49923	 -4.33	 -16.4605	 -2.88766	 -5.62426	 -17.9371	 39.1348	 
50.362	 -2.49921	 -4.33	 -16.4606	 -2.8877	 -5.62439	 -17.937	 39.1183	 
50.364	 -2.49919	 -4.33	 -16.4606	 -2.88773	 -5.62453	 -17.9369	 39.1015	 
50.366	 -2.49917	 -4.33	 -16.4607	 -2.88777	 -5.62466	 -17.9369	 39.0842	 
50.368	 -2.49916	 -4.33	 -16.4607	 -2.8878	 -5.6248	 -17.9368	 39.0666	 
50.37	 -2.49914	 -4.33	 -16.4608	 -2.88784	 -5.62493	 -17.9367	 39.0485	 
50.372	 -2.49912	 -4.33	 -16.4609	 -2.88787	 -5.62506	 -17.9366	 39.0301	 
50.374	 -2.49911	 -4.33	 -16.4609	 -2.88791	 -5.6252	 -17.9366	 39.0112	 
50.376	 -2.49909	 -4.33	 -16.461	 -2.88794	 -5.62533	 -17.9365	 38.9919	 
50.378	 -2.49907	 -4.33	 -16.461	 -2.88798	 -5.62547	 -17.9364	 38.9722	 
50.38	 -2.49905	 -4.33	 -16.4611	 -2.88801	 -5.62561	 -17.9363	 38.9521	 
50.382	 -2.49904	 -4.33	 -16.4612	 -2.88805	 -5.62574	 -17.9363	 38.9315	 
50.384	 -2.49902	 -4.33	 -16.4612	 -2.88808	 -5.62588	 -17.9362	 38.9105	 
50.386	 -2.499	 -4.33	 -16.4613	 -2.88812	 -5.62601	 -17.9361	 38.8891	 
50.388	 -2.49898	 -4.33	 -16.4613	 -2.88816	 -5.62615	 -17.9361	 38.8672	 
50.39	 -2.49897	 -4.33	 -16.4614	 -2.88819	 -5.62629	 -17.936	 38.8448	 
50.392	 -2.49895	 -4.33	 -16.4615	 -2.88823	 -5.62642	 -17.9359	 38.822	 
50.394	 -2.49893	 -4.33	 -16.4615	 -2.88826	 -5.62656	 -17.9358	 38.7988	 
50.396	 -2.49892	 -4.33	 -16.4616	 -2.8883	 -5.6267	 -17.9358	 38.7751	 
50.398	 -2.4989	 -4.33	 -16.4617	 -2.88834	 -5.62684	 -17.9357	 38.751	 
50.4	 -2.49888	 -4.33	 -16.4617	 -2.88837	 -5.62697	 -17.9356	 38.7264	 
50.402	 -2.49886	 -4.33	 -16.4618	 -2.88841	 -5.62711	 -17.9355	 38.7014	 
50.404	 -2.49885	 -4.33	 -16.4618	 -2.88844	 -5.62725	 -17.9355	 38.6759	 
50.406	 -2.49883	 -4.33	 -16.4619	 -2.88848	 -5.62739	 -17.9354	 38.65	 
50.408	 -2.49881	 -4.33	 -16.462	 -2.88852	 -5.62753	 -17.9353	 38.6237	 
50.41	 -2.49879	 -4.33	 -16.462	 -2.88855	 -5.62767	 -17.9352	 38.5969	 
50.412	 -2.49878	 -4.33	 -16.4621	 -2.88859	 -5.62781	 -17.9352	 38.5696	 
50.414	 -2.49876	 -4.33	 -16.4622	 -2.88863	 -5.62795	 -17.9351	 38.542	 
50.416	 -2.49874	 -4.33	 -16.4622	 -2.88866	 -5.62809	 -17.935	 38.5139	 
50.418	 -2.49872	 -4.33	 -16.4623	 -2.8887	 -5.62823	 -17.9349	 38.4853	 
50.42	 -2.49871	 -4.33	 -16.4624	 -2.88874	 -5.62837	 -17.9349	 38.4564	 
50.422	 -2.49869	 -4.33	 -16.4624	 -2.88877	 -5.62851	 -17.9348	 38.427	 
50.424	 -2.49867	 -4.33	 -16.4625	 -2.88881	 -5.62865	 -17.9347	 38.3973	 
50.426	 -2.49865	 -4.33	 -16.4626	 -2.88885	 -5.62879	 -17.9346	 38.3671	 
50.428	 -2.49863	 -4.33	 -16.4626	 -2.88888	 -5.62893	 -17.9346	 38.3365	 
50.43	 -2.49862	 -4.33	 -16.4627	 -2.88892	 -5.62908	 -17.9345	 38.3056	 
50.432	 -2.4986	 -4.33	 -16.4628	 -2.88896	 -5.62922	 -17.9344	 38.2742	 
50.434	 -2.49858	 -4.33	 -16.4628	 -2.88899	 -5.62936	 -17.9343	 38.2425	 
50.436	 -2.49856	 -4.33	 -16.4629	 -2.88903	 -5.6295	 -17.9343	 38.2104	 
50.438	 -2.49855	 -4.33	 -16.463	 -2.88907	 -5.62965	 -17.9342	 38.1779	 
50.44	 -2.49853	 -4.33	 -16.463	 -2.8891	 -5.62979	 -17.9341	 38.1451	 
50.442	 -2.49851	 -4.33	 -16.4631	 -2.88914	 -5.62993	 -17.934	 38.112	 
50.444	 -2.49849	 -4.33	 -16.4632	 -2.88918	 -5.63008	 -17.934	 38.0785	 
50.446	 -2.49848	 -4.33	 -16.4632	 -2.88922	 -5.63022	 -17.9339	 38.0447	 
50.448	 -2.49846	 -4.33	 -16.4633	 -2.88925	 -5.63037	 -17.9338	 38.0106	 
50.45	 -2.49844	 -4.33	 -16.4634	 -2.88929	 -5.63051	 -17.9337	 37.9762	 
50.452	 -2.49842	 -4.33	 -16.4634	 -2.88933	 -5.63065	 -17.9337	 37.9415	 
50.454	 -2.4984	 -4.33	 -16.4635	 -2.88937	 -5.6308	 -17.9336	 37.9065	 
50.456	 -2.49839	 -4.33	 -16.4636	 -2.8894	 -5.63094	 -17.9335	 37.8713	 
50.458	 -2.49837	 -4.33	 -16.4636	 -2.88944	 -5.63109	 -17.9334	 37.8358	 
50.46	 -2.49835	 -4.33	 -16.4637	 -2.88948	 -5.63124	 -17.9333	 37.8	 
50.462	 -2.49833	 -4.33	 -16.4638	 -2.88952	 -5.63138	 -17.9333	 37.764	 
50.464	 -2.49832	 -4.33	 -16.4638	 -2.88955	 -5.63153	 -17.9332	 37.7278	 
50.466	 -2.4983	 -4.33	 -16.4639	 -2.88959	 -5.63167	 -17.9331	 37.6914	 
50.468	 -2.49828	 -4.33	 -16.464	 -2.88963	 -5.63182	 -17.933	 37.6548	 
50.47	 -2.49826	 -4.33	 -16.4641	 -2.88967	 -5.63197	 -17.933	 37.618	 
50.472	 -2.49824	 -4.33	 -16.4641	 -2.88971	 -5.63212	 -17.9329	 37.5811	 
50.474	 -2.49823	 -4.33	 -16.4642	 -2.88974	 -5.63226	 -17.9328	 37.544	 
50.476	 -2.49821	 -4.33	 -16.4643	 -2.88978	 -5.63241	 -17.9327	 37.5067	 
50.478	 -2.49819	 -4.33	 -16.4643	 -2.88982	 -5.63256	 -17.9327	 37.4694	 
50.48	 -2.49817	 -4.33	 -16.4644	 -2.88986	 -5.63271	 -17.9326	 37.4319	 
50.482	 -2.49815	 -4.33	 -16.4645	 -2.8899	 -5.63286	 -17.9325	 37.3943	 
50.484	 -2.49814	 -4.33	 -16.4646	 -2.88994	 -5.633	 -17.9324	 37.3566	 
50.486	 -2.49812	 -4.33	 -16.4646	 -2.88998	 -5.63315	 -17.9324	 37.3188	 
50.488	 -2.4981	 -4.33	 -16.4647	 -2.89001	 -5.6333	 -17.9323	 37.281	 
50.49	 -2.49808	 -4.33	 -16.4648	 -2.89005	 -5.63345	 -17.9322	 37.2432	 
50.492	 -2.49806	 -4.33	 -16.4648	 -2.89009	 -5.6336	 -17.9321	 37.2053	 
50.494	 -2.49805	 -4.33	 -16.4649	 -2.89013	 -5.63375	 -17.932	 37.1674	 
50.496	 -2.49803	 -4.33	 -16.465	 -2.89017	 -5.6339	 -17.932	 37.1295	 
50.498	 -2.49801	 -4.33	 -16.4651	 -2.89021	 -5.63405	 -17.9319	 37.0916	 
50.5	 -2.49799	 -4.33	 -16.4651	 -2.89025	 -5.6342	 -17.9318	 37.0537	 
50.502	 -2.49797	 -4.33	 -16.4652	 -2.89029	 -5.63436	 -17.9317	 37.0159	 
50.504	 -2.49796	 -4.33	 -16.4653	 -2.89032	 -5.63451	 -17.9317	 36.9781	 
50.506	 -2.49794	 -4.33	 -16.4654	 -2.89036	 -5.63466	 -17.9316	 36.9404	 
50.508	 -2.49792	 -4.33	 -16.4654	 -2.8904	 -5.63481	 -17.9315	 36.9027	 
50.51	 -2.4979	 -4.33	 -16.4655	 -2.89044	 -5.63496	 -17.9314	 36.8652	 
50.512	 -2.49788	 -4.33	 -16.4656	 -2.89048	 -5.63512	 -17.9313	 36.8278	 
50.514	 -2.49787	 -4.33	 -16.4657	 -2.89052	 -5.63527	 -17.9313	 36.7904	 
50.516	 -2.49785	 -4.33	 -16.4657	 -2.89056	 -5.63542	 -17.9312	 36.7533	 
50.518	 -2.49783	 -4.33	 -16.4658	 -2.8906	 -5.63558	 -17.9311	 36.7162	 
50.52	 -2.49781	 -4.33	 -16.4659	 -2.89064	 -5.63573	 -17.931	 36.6794	 
50.522	 -2.49779	 -4.33	 -16.466	 -2.89068	 -5.63588	 -17.931	 36.6427	 
50.524	 -2.49778	 -4.33	 -16.4661	 -2.89072	 -5.63604	 -17.9309	 36.6061	 
50.526	 -2.49776	 -4.33	 -16.4661	 -2.89076	 -5.63619	 -17.9308	 36.5698	 
50.528	 -2.49774	 -4.33	 -16.4662	 -2.8908	 -5.63635	 -17.9307	 36.5337	 
50.53	 -2.49772	 -4.33	 -16.4663	 -2.89084	 -5.6365	 -17.9306	 36.4978	 
50.532	 -2.4977	 -4.33	 -16.4664	 -2.89088	 -5.63666	 -17.9306	 36.4622	 
